Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
566,4,755.1238,540,989,Lightning,Fire,-5.064957,0.09395789,0.4456914,0.2914035,1.516845,9.905243,-2.503006,4.123851,-1.585703,2.983839,-0.9946954,4.343947,0.3092427,5.266154,-1.328317,0.4177348,1.675763,-0.2826222,1.791254,0.313035,-0.6566051,-0.8969837,-2.800051,0.5744393,-1.161097,0.1044801,0.7646972,2.797899,-0.9094766,0.1509244,-2.892518,1.633521,-2.419496,0.4084904,
567,4,755.6874,436,393,Balanced,Lightning,-3.608336,0.1298728,-0.461434,0.2468733,-1.2749,7.314797,1.552498,7.680999,-1.592082,2.981304,-0.3102588,4.809507,0.8216651,5.667779,2.267078,0.6380174,-1.606186,-0.6048583,-0.08907492,0.08863246,-3.108552,-0.9414278,-1.573858,0.6471501,-1.385195,0.07669961,-0.1954864,2.445931,-3.492687,0.08524152,1.420099,2.939178,1.726118,4.244576,
568,4,724.7541,119,160,Balanced,Blaster,1.053527,0.3237441,-1.484774,0.2024271,-0.4101518,8.11582,-2.152305,4.359488,0.8300825,4.116365,-1.722154,3.895222,2.832429,7.413108,-2.659581,0.3396408,-1.825642,-0.6219661,-0.4139064,0.04822421,-0.7726017,-0.8996328,-1.297106,0.6627836,-2.747551,-0.09317285,0.6234109,2.743931,-2.662761,0.1028741,-1.370889,2.075742,-2.821386,0.2808971,
569,4,739.2614,852,434,Laser,Ice,-4.122594,0.1160224,0.2947753,0.2836747,-1.034605,7.535429,-0.4281037,5.720089,-0.2616804,3.56275,-0.8668085,4.42776,-3.77504,2.878531,0.192248,0.5120132,-0.802972,-0.5373138,2.870486,0.4291145,0.9885356,-0.8523139,1.471514,0.7970371,0.926886,0.3503659,1.151959,2.949586,1.088614,0.2265586,1.198393,2.871722,-5.631802,0.01784665,
570,4,750.5066,373,596,Lightning,Player,2.192607,0.3889215,-1.567654,0.1991025,1.978867,10.31825,-3.147138,3.725881,0.7017077,4.047938,-1.213256,4.204117,0.6480415,5.529376,-0.6246878,0.4610361,0.09292998,-0.4529327,0.4894633,0.1598014,-0.5766698,-0.8951225,2.509417,0.8358068,2.606585,0.5196229,-0.04840352,2.497576,-0.8207778,0.1537881,0.2293423,2.57165,2.390011,4.580312,
571,4,685.6141,441,165,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
572,4,769.1601,653,714,Acid,Player,2.90909,0.4322376,-2.494096,0.1647195,0.09913468,8.592934,1.205246,7.309959,2.437845,5.035876,-0.8648198,4.429075,-1.468281,4.046404,-0.4629096,0.4711004,2.762244,-0.1534966,-0.2309601,0.07101035,2.446888,-0.8003172,0.6181634,0.7603393,4.487637,0.6701165,-0.04393232,2.499158,0.6595268,0.208314,0.5382649,2.667954,-0.09805357,2.377531,
573,4,749.3057,376,474,Blaster,Balanced,-0.4129858,0.2491321,-0.8066409,0.23118,-0.1700999,8.340555,-1.755448,4.642711,1.849717,4.687529,1.789353,6.478706,-2.187775,3.632922,1.382253,0.5855412,2.306362,-0.2085976,1.999343,0.3363026,-2.236022,-0.9281762,-0.5049942,0.7055257,-0.0303905,0.2413443,0.1736685,2.577117,0.7144964,0.2105895,4.178135,3.698619,0.9729626,3.628548,
574,4,769.1833,588,208,Blaster,Laser,-0.6602212,0.2377499,1.830281,0.3676226,3.638055,11.69351,0.6772102,6.766455,-0.5420431,3.431455,-0.533861,4.652833,-1.366377,4.10872,1.260494,0.5781354,1.467954,-0.306344,0.6529839,0.179652,1.486682,-0.8359407,1.251337,0.787987,-2.257216,-0.03214091,0.1684667,2.575232,-2.921821,0.09704873,-1.265757,2.107719,2.011916,4.410213,
575,4,764.9808,963,797,Player,Balanced,0.289784,0.2834212,0.9904543,0.3203015,-1.105517,7.470125,-1.545118,4.800045,-1.100022,3.184016,4.175183,8.664207,1.465496,6.200332,0.3339919,0.5208623,5.167285,0.1448839,0.1730509,0.1210351,2.339785,-0.8045618,-2.162261,0.6128801,-0.6982369,0.1612992,-3.999351,1.392165,3.952571,0.3747583,4.387466,3.748363,-1.329749,1.046005,
576,4,751.0869,354,206,Ice,Balanced,0.370279,0.287526,-2.752992,0.1560064,-3.752599,5.219114,-2.867216,3.893383,1.371312,4.413752,-2.214437,3.618484,3.117595,7.676084,-1.286325,0.4202905,-2.938488,-0.7000053,-0.05656191,0.09266317,-0.04122809,-0.881875,-1.600521,0.6456265,-2.258251,-0.03227007,4.404925,4.409158,-1.795149,0.1246857,-0.6530961,2.29636,1.554194,4.127593,
577,4,749.0587,967,240,Fire,Lightning,-2.426791,0.1670476,-1.772443,0.1910641,1.379442,9.78056,0.06061334,6.166692,3.305817,5.567221,-1.308087,4.144786,0.4283417,5.357631,0.5944687,0.5370861,-1.369458,-0.585757,-0.9914823,-0.02393067,-0.3846958,-0.8905308,5.63218,0.9174387,1.567365,0.4185399,0.2123967,2.591181,-1.324798,0.1380955,0.5360163,2.667255,-1.508318,0.9059413,
578,4,723.4021,647,165,Acid,Laser,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.5325024,-0.8660962,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
579,4,715.9159,807,575,Player,Blaster,-1.933845,0.1849052,0.08534142,0.2731568,-1.977983,6.682526,-2.438303,4.166303,-1.198956,3.14209,1.913929,6.587461,1.719242,6.417897,-1.90089,0.3833809,2.513182,-0.1837416,0.2750464,0.1335777,1.207992,-0.8452736,0.3832302,0.7494738,-3.388869,-0.1718853,-4.530348,1.285083,-0.83371,0.1533678,1.617392,2.998659,-6.34988,0.008719551,
580,4,753.4736,995,399,Laser,Blaster,1.606504,0.3547158,2.146526,0.386187,-0.3481778,8.173789,0.8713845,6.963262,-0.6233027,3.394266,0.02533583,5.052829,-2.448912,3.494193,0.2449661,0.5153056,-0.8022761,-0.5372519,-0.04376264,0.09424913,-1.616701,-0.9171451,2.631626,0.8399568,1.543846,0.4161122,-3.308275,1.545103,1.968445,0.2673932,1.554954,2.979895,-1.67591,0.7881893,
581,4,766.5863,482,227,Fire,Fire,0.6770747,0.3034905,3.768994,0.4855662,2.749443,10.98069,0.3834959,6.475863,0.6260843,4.008026,-1.672029,3.924613,2.945121,7.516742,-0.4058009,0.4746592,-1.912581,-0.6285845,0.5559097,0.1678842,0.4577857,-0.8682477,0.6115971,0.7600401,-1.026858,0.1210463,1.526794,3.10153,5.885863,0.4928669,-0.2361173,2.426235,1.489389,4.079933,
582,4,674.793,364,126,Lightning,Ice,-0.3953336,0.2499585,2.304711,0.3956025,1.435236,9.831282,2.380572,8.602773,1.088058,4.25637,-0.6227061,4.591806,1.741583,6.437243,-0.3824936,0.4761123,-1.371265,-0.5859054,1.117957,0.2352546,1.90262,-0.8211774,-1.305613,0.662308,-1.783535,0.02705145,-1.132829,2.136343,3.589777,0.3537592,-1.653779,1.990432,-1.986751,0.6030053,
583,4,29656.43,636,165,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
584,4,771.7336,238,674,Balanced,Lightning,1.331311,0.3391303,0.6153789,0.30024,1.688275,10.05967,-3.334399,3.61839,-2.033436,2.811821,0.3566984,5.302464,1.846075,6.528115,2.179357,0.6329374,1.338671,-0.3209143,-2.947471,-0.262167,1.630099,-0.8309641,0.3503781,0.7479285,2.983292,0.553152,-3.103579,1.59348,0.3365723,0.1953119,0.4489737,2.640157,0.8439928,3.496527,
585,4,762.021,963,21,Balanced,Balanced,7.400147,0.7005749,-0.9211371,0.2261317,0.1749022,8.663944,-3.411537,3.575158,2.207832,4.898264,-2.782046,3.325786,3.413521,7.951159,-4.199739,0.2592376,3.533137,-0.05829167,-0.4118714,0.04847801,-1.680379,-0.9183468,0.2768263,0.744446,3.602085,0.6045331,-1.900291,1.907872,-1.684479,0.1277368,-0.699668,2.281909,1.404236,4.014276,
586,4,754.6525,364,627,Lightning,Ice,-0.2097795,0.2587559,-0.9905847,0.2231079,0.1032274,8.59677,-0.1290926,5.990229,-3.654582,2.285719,4.020536,8.519253,1.396304,6.14172,2.173337,0.6325877,0.3635455,-0.4256375,0.483094,0.1590254,2.103223,-0.8136941,2.609615,0.8392156,0.1094179,0.2577318,5.416608,4.908634,-0.6249791,0.1602667,1.721068,3.029687,-4.233778,0.07145175,
587,4,752.7823,364,235,Blaster,Ice,0.9555234,0.3184033,-1.243745,0.2123302,1.915919,10.2626,1.0078,7.103681,1.763686,4.637607,-1.399911,4.08811,1.670429,6.375733,3.900353,0.7261325,-2.862952,-0.6951581,0.6578584,0.1802416,-1.337375,-0.9116817,-2.608111,0.5861258,1.46638,0.4080734,2.496318,3.51649,-1.547041,0.1316143,1.026945,2.819169,-0.6508445,1.713996,
588,4,713.7386,326,906,Blaster,Player,-0.1654365,0.2608878,2.629208,0.4151542,3.270964,11.40635,0.2196461,6.317599,-1.031041,3.213597,0.3978242,5.334081,2.137874,6.785117,1.030558,0.564056,0.620329,-0.3989999,-3.142498,-0.2847211,2.566972,-0.7954763,-0.2695271,0.7176062,-2.478122,-0.05969435,0.7708353,2.800261,3.0363,0.3228019,2.921862,3.374537,2.419229,4.59141,
589,4,728.6775,22,4,Ice,Player,-1.307673,0.2096696,-1.224541,0.2131343,1.385766,9.786317,-1.725948,4.664474,-2.144524,2.770984,3.755952,8.271276,-2.348926,3.546607,-4.392521,0.2500904,2.905437,-0.1359729,0.4778774,0.1583898,1.966874,-0.8188064,2.102233,0.8213555,2.255882,0.4868972,-2.949052,1.63096,-1.268735,0.1397721,0.5685318,2.677368,2.545605,4.636388,
590,4,732.8633,958,228,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,0.9750832,4.194655,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,2.529939,3.531411,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
591,4,755.7049,379,332,Lightning,Ice,-0.275335,0.2556249,-0.1279893,0.2626971,-2.395653,6.318886,2.250616,8.455097,1.129607,4.279221,0.2210265,5.199148,-1.872897,3.80819,1.377971,0.5852814,3.981355,-0.002330601,1.051607,0.2274046,1.268254,-0.843293,-3.29342,0.5440468,2.969267,0.5519339,0.9298833,2.861932,-0.6764488,0.1585426,-0.4955659,2.345333,3.128024,4.79017,
592,4,764.9131,165,758,Fire,Ice,1.002778,0.3209726,1.142047,0.3286079,-4.183641,4.900168,-0.002860306,6.107216,0.390086,3.885414,2.257982,6.89219,0.1371557,5.136043,-1.815142,0.3884611,1.715598,-0.2780342,-1.556008,-0.09422058,-1.302544,-0.9109781,0.05492501,0.7337497,-0.08990844,0.2343255,1.508095,3.093833,0.5282778,0.2029544,-0.5452185,2.329883,-0.07602862,2.40501,
593,4,691.0134,14,482,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,2.395441,10.68093,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
594,4,771.4358,72,113,Ice,Lightning,-0.2323783,0.2576737,4.36004,0.5224873,-2.634099,6.116066,-2.412018,4.183681,0.7863758,4.092974,-2.520997,3.456943,-2.244266,3.602405,1.01397,0.5630359,0.9316132,-0.365785,0.005160952,0.1003066,1.692375,-0.8287659,-0.176351,0.7223026,-2.196491,-0.0245564,-2.465606,1.753658,1.295628,0.2357554,-1.476365,2.043803,-1.577929,0.8554451,
595,4,14715.51,223,165,Lightning,Laser,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
596,4,755.6949,698,34,Blaster,Laser,-0.2232412,0.2581109,-3.360635,0.1370325,-0.8356135,7.719449,0.4462626,6.537228,-1.020099,3.218316,0.4050266,5.339632,0.2269924,5.203659,2.869276,0.6720163,-4.659216,-0.7940881,-2.078327,-0.1584447,1.091577,-0.8490418,5.62172,0.9172404,-1.543673,0.05697906,2.834855,3.66824,-1.614944,0.1296862,-0.2114384,2.433941,-0.2617782,2.174633,
597,4,4905.089,963,364,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,3.426378,11.52923,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-0.6639606,0.1654694,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
598,4,751.76,26,577,Lightning,Laser,4.148871,0.5093033,0.0286417,0.2703516,0.1482484,8.638967,-2.114302,4.385841,-0.9023544,3.269545,0.9666841,5.785138,5.166467,9.585878,0.2449661,0.5153056,-0.2462007,-0.4859733,3.225276,0.4645983,2.92361,-0.7805882,-0.315841,0.7152539,1.491009,0.4106362,3.622915,4.033349,-1.841781,0.1234189,0.1430636,2.544703,0.9983258,3.653646,
599,4,731.3818,974,644,Player,Blaster,1.894517,0.3713638,2.044545,0.3801613,1.165339,9.584843,-0.7682199,5.42494,-1.275731,3.109959,-3.10851,3.169873,1.350622,6.103197,0.02772237,0.5017326,-2.329683,-0.6590942,3.283445,0.4702808,0.4072202,-0.8696871,0.7027681,0.7641724,-0.1648357,0.2254547,0.0111177,2.51871,-0.8611866,0.152478,0.6976747,2.717472,-0.6479109,1.717302,
600,4,768.4377,698,86,Blaster,Laser,0.2728055,0.28256,0.5631953,0.2975063,1.47995,9.87184,1.548488,7.676657,0.9806811,4.197699,-3.088027,3.179394,-2.576507,3.428565,1.284787,0.5796159,-0.685447,-0.5267822,3.250922,0.4671084,4.042281,-0.7289753,-0.9031295,0.6844326,2.068936,0.4688669,0.6123518,2.739738,-0.1201544,0.1779881,-4.963515,1.121415,-1.67398,0.7894713,
601,4,770.4112,731,943,Lightning,Ice,0.6986074,0.3046296,1.471967,0.3470553,0.7232168,9.176174,1.80222,7.953871,-2.72125,2.570541,-2.84826,3.293441,-1.921315,3.780667,-0.9812054,0.4389803,-1.331466,-0.5826288,5.087494,0.6266841,-2.399849,-0.9308591,-1.460811,0.6535764,2.610877,0.5200145,-0.4765599,2.34955,-2.383168,0.1095065,-3.536756,1.461552,0.8500051,3.502841,
602,4,768.5818,969,363,Lightning,Acid,0.6718308,0.3032134,-0.7329564,0.2344703,1.38345,9.784207,2.724005,8.997477,-0.4271664,3.484695,-0.4882607,4.684426,-0.3181779,4.803884,-4.012669,0.2683192,0.3479652,-0.4272308,-1.463093,-0.08269733,0.7923686,-0.858381,2.233371,0.8261154,2.143491,0.4761057,-3.603141,1.477915,0.3676249,0.1965349,-0.5590746,2.325573,-0.1241252,2.345042,
603,4,760.6091,852,946,Laser,Ice,4.83782,0.5521731,-3.733704,0.1263718,0.3579565,8.835361,2.204214,8.402615,-2.966308,2.491127,2.307446,6.93649,-0.08837182,4.969299,-4.431799,0.2482533,-2.517689,-0.672181,3.806825,0.5196449,-0.7414667,-0.8989277,0.7794976,0.7676117,0.5617043,0.3096995,-2.984511,1.622286,-3.371561,0.08763256,0.9360405,2.791185,-3.031939,0.2300184,
604,4,770.9174,457,396,Acid,Ice,-0.4634206,0.2467809,-3.266037,0.1398533,0.2549851,8.738968,-2.121152,4.38108,-1.066597,3.198314,2.072679,6.7273,0.02358965,5.051538,2.40867,0.646152,1.006674,-0.35763,3.119246,0.4541415,0.7989531,-0.8581808,-3.219347,0.5486365,2.48077,0.5080489,4.267313,4.342224,0.3694101,0.1966054,-1.998158,1.888244,0.09945577,2.624218,
605,4,756.5205,70,147,Blaster,Fire,1.067608,0.3245153,-2.226083,0.1741465,0.4756058,8.945356,0.2286952,6.326267,0.5070292,3.9458,0.495054,5.409374,-1.27963,4.162506,-0.3266889,0.4795933,0.1895831,-0.4432772,-1.062394,-0.0327875,1.595646,-0.8321705,2.231114,0.8260343,-2.78086,-0.09729874,-2.744281,1.681915,1.685347,0.2537591,-0.8258398,2.242838,-1.63619,0.8149211,
606,4,759.3856,685,812,Ice,Laser,-1.126868,0.2172581,2.283858,0.3943566,4.260392,12.15495,0.1450469,6.246477,3.27912,5.550666,2.30031,6.930092,-3.168365,3.142248,-1.212627,0.4247859,-0.5658939,-0.5159001,-0.7184774,0.01019001,-1.603853,-0.9169008,1.195223,0.7856339,-3.835189,-0.2254577,-0.4110416,2.371746,1.473737,0.2438723,3.896664,3.629745,1.326538,3.951337,
607,4,762.9401,148,413,Balanced,Fire,0.5302401,0.2957873,-0.09011745,0.264535,-0.4429638,8.085146,-0.2819791,5.850871,0.6038995,3.996374,2.162883,6.807353,1.195244,5.97323,3.162391,0.6879597,-0.3692327,-0.4976322,1.100433,0.2331843,-4.225971,-0.955062,1.099155,0.7815614,2.818893,0.5387279,3.08309,3.781548,1.726027,0.2556897,-0.9182937,2.214287,3.100055,4.784475,
608,4,745.151,682,135,Player,Acid,2.763001,0.4232979,3.401549,0.4626665,1.050819,9.479516,0.0341244,6.141819,-1.523048,3.008867,0.593321,5.48624,0.199276,5.182726,-1.494285,0.4076784,0.6513092,-0.3957388,-0.5706775,0.02865744,1.947685,-0.819517,-0.2675588,0.7177059,-1.525898,0.05919337,0.7940416,2.809201,-0.4390711,0.1666209,2.802341,3.341588,2.313234,4.549835,
609,4,737.0202,961,758,Fire,Acid,1.002778,0.3209726,1.142047,0.3286079,-4.183641,4.900168,-0.002860306,6.107216,0.390086,3.885414,2.257982,6.89219,0.1371557,5.136043,-1.815142,0.3884611,1.715598,-0.2780342,-1.556008,-0.09422058,-1.302544,-0.9109781,0.05492501,0.7337497,-0.08990844,0.2343255,1.508095,3.093833,0.2660508,0.1925559,2.081084,3.136055,-0.07602862,2.40501,
610,4,752.6628,165,715,Balanced,Ice,3.246099,0.4530202,-0.5035272,0.2449219,-1.593233,7.025783,1.799437,7.950803,2.195472,4.890917,2.723101,7.312971,0.3630691,5.307353,-1.354435,0.4161474,0.02612503,-0.459545,-2.868184,-0.2529135,-1.46333,-0.9141845,-5.142069,0.4291017,0.3539401,0.2860349,0.8178064,2.818377,1.516817,0.2458637,1.316248,2.907656,0.9490002,3.60457,
611,4,711.4832,963,25,Balanced,Balanced,-0.1654365,0.2608878,2.629208,0.4151542,3.270964,11.40635,2.156404,8.348679,-1.031041,3.213597,-0.1474674,4.926325,2.137874,6.785117,1.030558,0.564056,0.620329,-0.3989999,-3.142498,-0.2847211,2.566972,-0.7954763,-0.2695271,0.7176062,-2.478122,-0.05969435,0.7708353,2.800261,3.0363,0.3228019,2.921862,3.374537,-0.9933726,1.351232,
612,4,684.5751,165,228,Lightning,Ice,-0.1632018,0.2609956,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,2.529939,3.531411,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
613,4,747.9278,806,589,Fire,Acid,-3.814542,0.1241575,2.790207,0.4249591,1.362896,9.765495,0.8369877,6.928133,2.608362,5.138895,1.57785,6.296167,-3.151336,3.150077,0.3836398,0.5239592,-3.381349,-0.7271574,3.921362,0.530018,2.985348,-0.7779332,-1.900051,0.6283132,-0.4374424,0.1928732,0.3513495,2.642109,-2.523013,0.1061435,0.6057569,2.688938,0.6686192,3.305969,
614,4,771.015,154,50,Ice,Player,-0.1257178,0.2628071,2.253814,0.3925642,1.013066,9.444706,-1.72409,4.66585,3.443357,5.652658,0.1034079,5.110817,0.8186915,5.66539,-0.4104307,0.4743706,0.9671099,-0.3619354,1.980128,0.3341708,2.367776,-0.8034591,-0.2184904,0.7201846,2.46679,0.5067513,-0.2992336,2.410003,2.085703,0.2731748,-3.087931,1.580252,-3.46516,0.1515998,
615,4,765.8616,379,743,Lightning,Ice,1.877203,0.3703538,2.834919,0.4276929,1.112028,9.535864,0.7788779,6.869045,0.5850663,3.986503,0.8288884,5.673588,0.2074828,5.188918,-0.4861934,0.4696503,-0.6450967,-0.5231283,1.423151,0.2709548,0.7325239,-0.86019,-0.8312991,0.6882982,-0.1519109,0.2269876,0.1892383,2.582764,-0.4881356,0.1649246,-1.984566,1.892239,-1.037559,1.308107,
616,4,734.7894,482,544,Lightning,Balanced,-1.126054,0.2172927,0.5837132,0.2985794,-3.390315,5.499115,1.054411,7.152057,1.745496,4.627089,-0.2893489,4.824383,0.3814074,5.321444,0.04467078,0.5027919,-2.913503,-0.6984091,0.07707568,0.1091973,0.1509774,-0.8767769,1.430143,0.7953589,-1.1437,0.1066306,-1.411463,2.050814,-1.859696,0.1229352,0.2854311,2.589159,-2.091092,0.5498282,
617,4,769.2852,89,620,Player,Fire,-0.94057,0.2252826,-0.9712909,0.223945,-0.531983,8.001999,4.092297,10.6096,4.362175,6.226204,1.736311,6.432674,-0.03054873,5.011638,2.640321,0.6592785,-5.229895,-0.8189882,2.420277,0.3821156,-0.1844302,-0.8855537,-2.3523,0.6015493,-0.1255601,0.2301095,1.126235,2.939342,0.3969831,0.1976965,2.97205,3.388271,-0.1487281,2.314432,
618,4,740.3256,277,184,Laser,Fire,0.6718308,0.3032134,-0.7329564,0.2344703,1.38345,9.784207,2.724005,8.997477,-0.4271664,3.484695,-0.4882607,4.684426,-0.3181779,4.803884,-4.012669,0.2683192,0.3479652,-0.4272308,-1.463093,-0.08269733,0.7923686,-0.858381,2.233371,0.8261154,2.143491,0.4761057,-3.603141,1.477915,1.507239,0.24542,-0.5590746,2.325573,-0.1241252,2.345042,
619,4,732.9254,930,737,Balanced,Acid,-0.7965584,0.2316283,-2.205185,0.1748991,0.167162,8.656692,-2.749768,3.966138,-2.724107,2.569596,6.388655,10.67511,-1.862318,3.814232,-1.927344,0.3818187,0.2039523,-0.4418328,-1.276015,-0.05943179,-0.1513017,-0.8847116,0.8686259,0.7715628,-1.856189,0.0179745,-0.3001484,2.409688,-0.1969928,0.1751949,-1.457069,2.049635,2.712241,4.688725,
620,4,765.1674,165,547,Lightning,Ice,2.529564,0.4091189,2.49644,0.4071186,-0.7256715,7.821543,1.490484,7.613996,0.113382,3.745509,1.5864,6.303493,-0.764899,4.4956,-1.415166,0.4124633,-0.10306,-0.4721881,1.619532,0.2935454,-2.003786,-0.9242082,-2.357986,0.6012086,1.60446,0.4223572,0.6618091,2.758525,-0.9290248,0.1502992,-0.3493143,2.390908,2.091635,4.450438,
621,4,769.6604,984,755,Blaster,Laser,0.148156,0.2762858,-2.288646,0.1719085,-0.2015903,8.311049,1.233053,7.33929,-0.3398666,3.525673,-1.224872,4.196806,0.8772663,5.712589,-4.937478,0.2254176,-3.900083,-0.7562987,-2.512993,-0.2109106,1.389906,-0.8392318,1.857314,0.8121938,-0.7714992,0.1523668,-0.01865125,2.508123,1.543658,0.24711,-0.2346456,2.426694,-0.2733068,2.160477,
622,4,743.9814,379,938,Lightning,Player,-2.342156,0.1700124,0.5306007,0.2958061,2.189111,10.50256,1.11667,7.216984,1.857794,4.69223,2.360402,6.984043,-1.181667,4.224061,-1.697682,0.3954595,-0.07660331,-0.4696143,-1.120759,-0.04007334,-1.951724,-0.9232914,-1.912007,0.6276149,-1.641527,0.04477918,-0.3430462,2.394954,-1.742971,0.1261163,-2.437122,1.761117,1.601299,4.160999,
623,4,745.0571,551,83,Fire,Player,0.148156,0.2762858,-2.288646,0.1719085,-0.2015903,8.311049,1.233053,7.33929,-0.3398666,3.525673,-1.224872,4.196806,0.8772663,5.712589,-4.937478,0.2254176,-3.900083,-0.7562987,-2.512993,-0.2109106,1.389906,-0.8392318,1.857314,0.8121938,-0.7714992,0.1523668,-0.01865125,2.508123,1.543658,0.24711,-0.2346456,2.426694,-0.2733068,2.160477,
624,4,763.1831,963,482,Balanced,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
625,4,764.2772,350,820,Player,Player,-2.254529,0.1731261,0.6345396,0.3012474,1.894557,10.24367,2.52373,8.766562,-2.223108,2.742535,1.668419,6.374,-0.6085708,4.601469,3.590591,0.7104659,-0.2172319,-0.4832026,1.549627,0.2855399,0.1864441,-0.8758157,-0.471426,0.7072662,-4.161175,-0.2637616,-0.1672129,2.455795,-2.161924,0.1150178,-0.3519228,2.390095,3.311659,4.824133,
626,4,738.1188,894,861,Lightning,Blaster,3.262299,0.4540239,0.212473,0.2795123,-4.343801,4.785725,-0.7677065,5.425377,4.24812,6.155025,-4.095576,2.750754,0.119648,5.122945,2.617286,0.6579837,2.685986,-0.1627905,1.641016,0.2959975,2.012467,-0.8171092,-1.205287,0.6678947,-1.223212,0.09679449,0.9475865,2.868854,-1.981384,0.1196925,-0.3924119,2.37747,-2.705056,0.3133783,
627,4,749.684,409,721,Ice,Laser,-0.1778287,0.2602909,5.873774,0.6150153,1.379442,9.78056,0.658159,6.747344,-0.3515323,3.520171,1.305463,6.065253,-2.47567,3.480314,-0.4429555,0.4723436,0.1719649,-0.445045,-0.7044801,0.01193941,-0.4350807,-0.8917527,0.3307185,0.7470008,0.6373212,0.3182199,-4.844982,1.225694,-1.379578,0.1364734,3.948249,3.642536,-2.44452,0.3992011,
