Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
155,21,313365.3,100,116,Lightning,Lightning,-1.050901,0.2205051,0,0.2689414,1.224136,9.638754,0,6.109887,0.5873066,3.987676,-0.2802511,4.830867,1.194532,5.972638,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
156,21,365530.9,91,168,Lightning,Player,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,-0.2373737,4.861525,0,0.5,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,1.351567,0.3960421,0,2.514752,-0.1121124,0.1782824,-3.067653,1.585736,4.736661,4.956542,
157,21,297694.4,32,3,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,3.391189,0.7001048,-2.747749,-0.6876419,0,0.09966791,0,-0.8807971,0,0.7310586,-1.456836,0.06779134,0.8911366,2.846823,0,0.1824255,0,2.5,-1.767239,0.7294299,
158,21,310307.6,58,145,Lightning,Lightning,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
159,21,509823.4,145,25,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.273445,0.4210752,0,-0.4621171,-1.227557,-0.05339384,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,-2.0818,0.1170725,1.717958,3.028759,0,2.5,
160,21,269279.2,11,137,Lightning,Lightning,0,0.2689414,2.038834,0.3798249,0,8.5,-2.742331,3.970795,2.207656,4.898159,0,5.034122,1.183885,5.963794,-3.298595,0.3047777,1.514277,-0.3010878,0,0.09966791,0,-0.8807971,0,0.7310586,-1.654535,0.04315639,0,2.514752,-0.1121124,0.1782824,-1.027669,2.180609,0,2.5,
161,21,234467.3,143,162,Lightning,Lightning,3.353198,0.4596627,-1.754689,0.1917511,0,8.5,-1.788167,4.618688,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
162,21,265531.7,65,64,Balanced,Fire,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,-2.183944,3.635001,0,0.5,0,-0.4621171,0,0.09966791,-1.952371,-0.9233028,4.312119,0.8887494,-0.09315209,0.2339424,0,2.514752,0,0.1824255,-3.067653,1.585736,-1.662679,0.7970134,
163,21,168354.1,144,197,Lightning,Acid,0,0.2689414,-1.754689,0.1917511,0,8.5,0.2858755,6.381234,0,3.689414,0,5.034122,-0.2373737,4.861525,-3.999097,0.2689858,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,1.351567,0.3960421,0,2.514752,-0.1121124,0.1782824,0,2.5,4.736661,4.956542,
164,21,309369.9,75,27,Lightning,Ice,0,0.2689414,0,0.2689414,1.146014,9.567099,0,6.109887,0,3.689414,0,5.034122,-5.478062,2.282906,1.859911,0.6141944,-1.130279,-0.5657737,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
165,21,316414.2,140,163,Lightning,Laser,0,0.2689414,0,0.2689414,6.303768,13.42944,0,6.109887,2.149331,4.863532,0,5.034122,-2.183944,3.635001,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0.9295868,2.789196,-1.662679,0.7970134,
166,21,403591.5,39,2,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,2.341746,8.558549,0,3.689414,0.5999932,5.491488,1.838843,6.521805,0,0.5,0,-0.4621171,-4.245311,-0.405876,0,-0.8807971,-0.6078254,0.7001566,0,0.2449187,1.991436,3.296592,0.3159541,0.1945031,2.202545,3.171416,0,2.5,
167,21,250593.6,120,117,Lightning,Acid,0.2091787,0.2793466,-1.389425,0.2063029,0,8.5,0.2858755,6.381234,0,3.689414,0,5.034122,0,5.034122,0,0.5,-2.612142,-0.6786018,0,0.09966791,2.293326,-0.8063817,0,0.7310586,0,0.2449187,0,2.514752,1.731782,0.2559637,0,2.5,-2.323033,0.4461662,
168,21,281765.2,178,100,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.766447,0.5764918,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
169,21,460613.5,71,197,Lightning,Acid,0,0.2689414,-1.754689,0.1917511,0,8.5,0.2858755,6.381234,0,3.689414,0,5.034122,-0.2373737,4.861525,-3.999097,0.2689858,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,-0.1034659,0.2327232,0,2.514752,-0.1121124,0.1782824,0,2.5,4.736661,4.956542,
170,21,372325.7,126,156,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,-2.183944,3.635001,-2.739255,0.3351877,-3.312595,-0.7230821,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-0.652196,1.712474,
171,21,277904.2,134,35,Lightning,Laser,0,0.2689414,-3.101437,0.1448771,0,8.5,1.870232,8.029003,0,3.689414,0,5.034122,-1.317952,4.138661,1.485518,0.5917923,0,-0.4621171,-1.227557,-0.05339384,-0.7470434,-0.8990543,0,0.7310586,0,0.2449187,2.789857,3.647881,-0.1121124,0.1782824,0,2.5,0,2.5,
172,21,275895.7,197,131,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,1.928944,4.733752,-0.8597367,4.432438,1.688744,6.391537,1.972147,0.6208215,2.51088,-0.1840196,-0.864441,-0.008054912,0,-0.8807971,0,0.7310586,0,0.2449187,0.1080513,2.553419,0,0.1824255,0,2.5,0,2.5,
173,21,290696.8,128,182,Lightning,Ice,0,0.2689414,-3.045732,0.146611,-1.085344,7.488687,0,6.109887,0,3.689414,-0.4680919,4.698459,-0.689859,4.546146,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0.6813368,0.323156,0,2.514752,0,0.1824255,2.901855,3.369045,0,2.5,
174,21,381590.7,116,31,Lightning,Lightning,0,0.2689414,-2.83985,0.1531686,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,4.2941,0.656571,0,2.514752,0,0.1824255,-1.881113,1.922752,0,2.5,
175,21,289996.5,42,112,Lightning,Ice,0,0.2689414,0,0.2689414,1.224136,9.638754,0,6.109887,0,3.689414,0,5.034122,4.308582,8.789152,-4.274762,0.2556522,0,-0.4621171,0,0.09966791,-1.35109,-0.9119574,0,0.7310586,0.5688583,0.3105078,-3.04435,1.607748,0.3704052,0.1966447,5.100244,3.908039,0,2.5,
176,21,379666,95,184,Lightning,Fire,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.766447,0.5764918,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
177,21,276361.8,42,97,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.045406,0.6197881,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
178,21,277966,101,75,Lightning,Acid,0,0.2689414,-3.045732,0.146611,-1.085344,7.488687,0,6.109887,0,3.689414,-0.4680919,4.698459,-0.689859,4.546146,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0.6813368,0.323156,0,2.514752,0,0.1824255,2.901855,3.369045,0,2.5,
179,21,419623.8,166,133,Lightning,Acid,0,0.2689414,-0.14329,0.2619568,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-1.662679,0.7970134,
180,21,363280.3,185,25,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.273445,0.4210752,0,-0.4621171,-1.227557,-0.05339384,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,-2.0818,0.1170725,1.717958,3.028759,0,2.5,
181,21,266641.3,125,59,Lightning,Lightning,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,-2.150566,3.653176,0,5.034122,-0.8555836,0.446729,-0.03663392,-0.4657108,-2.400378,-0.1974207,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
182,21,269582.8,79,7,Lightning,Player,0,0.2689414,-1.99157,0.18274,0,8.5,-0.5375912,5.623658,0,3.689414,0,5.034122,-3.319582,3.073761,0,0.5,-1.98457,-0.6339969,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,1.731414,3.186537,0,0.1824255,0,2.5,0,2.5,
183,21,288179.4,60,157,Lightning,Acid,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,-1.600162,3.967145,0,5.034122,0,0.5,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,1.717958,3.028759,0,2.5,
184,21,441443.5,4,109,Lightning,Fire,0,0.2689414,0,0.2689414,0,8.5,-1.20619,5.064189,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.8895469,0.2081084,0,-0.8807971,5.094167,0.9066619,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
185,21,313371,176,137,Lightning,Acid,0,0.2689414,2.038834,0.3798249,0,8.5,-2.742331,3.970795,2.207656,4.898159,0,5.034122,1.183885,5.963794,-3.298595,0.3047777,1.514277,-0.3010878,0,0.09966791,0,-0.8807971,0,0.7310586,-1.654535,0.04315639,0,2.514752,-0.1121124,0.1782824,-1.027669,2.180609,0,2.5,
186,21,482701.8,159,125,Lightning,Player,0,0.2689414,-1.37341,0.2069593,0,8.5,0,6.109887,0,3.689414,0,5.034122,0.5666634,5.465312,0,0.5,-2.554343,-0.6746848,-1.227557,-0.05339384,0,-0.8807971,0,0.7310586,0,0.2449187,2.789857,3.647881,-0.2641813,0.1727809,0,2.5,0,2.5,
187,21,302171.3,18,26,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,1.991436,3.296592,0,0.1824255,0,2.5,0,2.5,
188,21,425337.3,107,187,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,1.485518,0.5917923,0,-0.4621171,-1.227557,-0.05339384,0,-0.8807971,0,0.7310586,-1.802774,0.02464819,2.789857,3.647881,-0.1121124,0.1782824,0,2.5,0,2.5,
189,21,428961,126,50,Lightning,Laser,0,0.2689414,-3.045732,0.146611,0,8.5,0,6.109887,1.819723,4.670092,0,5.034122,1.441808,6.180231,0,0.5,-0.2989126,-0.49099,0,0.09966791,0,-0.8807971,0,0.7310586,-0.7777554,0.1516029,0,2.514752,0.3974137,0.1977135,2.135314,3.151878,0,2.5,
190,21,357260.7,18,65,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,-1.020643,5.214353,-0.3696832,3.511627,-1.600162,3.967145,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,-0.1121124,0.1782824,0,2.5,0,2.5,
191,21,317829,178,70,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.273445,0.4210752,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.017198,0.6214485,0,0.2449187,0,2.514752,0,0.1824255,-0.1574501,2.450803,0,2.5,
192,21,284923.1,179,99,Lightning,Lightning,0,0.2689414,-1.99157,0.18274,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-1.98457,-0.6339969,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,1.731414,3.186537,0,0.1824255,0.7963288,2.748034,0,2.5,
193,21,299036.3,40,186,Lightning,Laser,0,0.2689414,-1.402753,0.2057579,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
194,21,372051,136,86,Lightning,Acid,0,0.2689414,-1.754689,0.1917511,0,8.5,0.2858755,6.381234,0,3.689414,0,5.034122,-0.2373737,4.861525,-3.999097,0.2689858,1.099989,-0.3474154,0,0.09966791,0,-0.8807971,0,0.7310586,1.351567,0.3960421,0,2.514752,0.06564655,0.184886,0,2.5,4.736661,4.956542,
195,21,336088.6,36,23,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-2.747749,-0.6876419,0,0.09966791,0,-0.8807971,0,0.7310586,-1.456836,0.06779134,0.8911366,2.846823,0,0.1824255,0,2.5,0,2.5,
196,21,409862,4,116,Lightning,Lightning,-1.050901,0.2205051,0,0.2689414,1.224136,9.638754,0,6.109887,0.5873066,3.987676,-0.2802511,4.830867,1.194532,5.972638,0,0.5,0,-0.4621171,-0.6221167,0.0222317,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
197,21,263281.9,116,94,Lightning,Acid,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-3.529735,0.2926737,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0.9295868,2.789196,0,2.5,
198,21,561686,158,90,Lightning,Blaster,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.3392705,3.525954,0,5.034122,-2.183944,3.635001,-3.529735,0.2926737,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,-6.114975,-0.4733446,0,2.514752,0,0.1824255,-3.067653,1.585736,0.9397102,3.595206,
199,21,352606.1,1,41,Lightning,Ice,0,0.2689414,0.2165717,0.2797188,0,8.5,0,6.109887,-0.3392705,3.525954,0,5.034122,-2.183944,3.635001,-2.408615,0.3538511,0.5538165,-0.4059671,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,0.9397102,3.595206,
0,22,287301,71,82,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0.9712704,7.065908,0,3.689414,0,5.034122,0,5.034122,0,0.5,2.51088,-0.1840196,-0.33801,0.05768466,0,-0.8807971,0,0.7310586,0,0.2449187,3.367403,3.913291,-0.1121124,0.1782824,0,2.5,0,2.5,
1,22,174583.4,92,90,Lightning,Laser,0,0.2689414,0,0.2689414,0,8.5,0.9712704,7.065908,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,-1.227557,-0.05339384,0,-0.8807971,0,0.7310586,0,0.2449187,-1.993208,1.881716,0.1449402,0.1878922,0,2.5,0,2.5,
2,22,209015.2,195,117,Lightning,Lightning,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
3,22,215472.3,142,101,Lightning,Ice,0,0.2689414,-5.835094,0.07879932,0,8.5,0,6.109887,-1.218254,3.13398,0.5999932,5.491488,1.838843,6.521805,0,0.5,0,-0.4621171,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,0,0.2449187,0.745347,2.790464,0,0.1824255,0,2.5,0,2.5,
4,22,189212.4,51,185,Lightning,Lightning,0,0.2689414,2.038834,0.3798249,0,8.5,-2.742331,3.970795,2.207656,4.898159,0,5.034122,0.8413426,5.683611,-3.298595,0.3047777,1.514277,-0.3010878,0,0.09966791,0,-0.8807971,0,0.7310586,-1.654535,0.04315639,0,2.514752,-0.1121124,0.1782824,-1.027669,2.180609,0,2.5,
5,22,217325.1,157,6,Lightning,Acid,0,0.2689414,1.044381,0.3232437,0,8.5,0,6.109887,0,3.689414,0,5.034122,-2.183944,3.635001,0,0.5,-3.312595,-0.7230821,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0.04310614,2.530124,0,0.1824255,-3.067653,1.585736,-1.662679,0.7970134,
6,22,259120.4,187,185,Lightning,Acid,0,0.2689414,2.038834,0.3798249,0,8.5,-2.742331,3.970795,2.207656,4.898159,0,5.034122,1.183885,5.963794,-3.298595,0.3047777,1.514277,-0.3010878,0,0.09966791,0,-0.8807971,0,0.7310586,-1.654535,0.04315639,0,2.514752,-0.1121124,0.1782824,-1.027669,2.180609,0,2.5,
7,22,210476,179,8,Lightning,Acid,0,0.2689414,-0.14329,0.2619568,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-1.662679,0.7970134,
8,22,185190.5,99,45,Lightning,Acid,2.275546,0.3938604,0,0.2689414,0,8.5,0.9712704,7.065908,0,3.689414,0,5.034122,0,5.034122,0,0.5,1.684437,-0.2816242,0,0.09966791,-3.171272,-0.9422865,0,0.7310586,0,0.2449187,1.731414,3.186537,3.872345,0.3700706,0,2.5,0,2.5,
9,22,305876.3,103,109,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-2.747749,-0.6876419,0,0.09966791,-1.952371,-0.9233028,0,0.7310586,-1.456836,0.06779134,0.8911366,2.846823,0,0.1824255,0,2.5,0,2.5,
10,22,279936.6,105,87,Lightning,Player,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-0.02635651,0.4983527,-0.03663392,-0.4657108,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
11,22,157228,129,72,Acid,Laser,0,0.2689414,0,0.2689414,1.146014,9.567099,0,6.109887,-1.90696,2.859203,4.539216,9.00475,0,5.034122,1.859911,0.6141944,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.6401918,0.6984551,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-2.048996,0.5707691,
12,22,180814.8,107,15,Lightning,Laser,0,0.2689414,-1.754689,0.1917511,0,8.5,0.2858755,6.381234,0,3.689414,0,5.034122,-0.2373737,4.861525,0,0.5,0.2485301,-0.4373374,0,0.09966791,0,-0.8807971,0,0.7310586,1.351567,0.3960421,0,2.514752,-0.1121124,0.1782824,0,2.5,4.736661,4.956542,
13,22,195192,74,173,Lightning,Ice,0,0.2689414,-3.045732,0.146611,-1.085344,7.488687,0,6.109887,0,3.689414,-0.4680919,4.698459,-0.689859,4.546146,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0.6813368,0.323156,0,2.514752,0,0.1824255,2.901855,3.369045,0,2.5,
14,22,272288.5,13,168,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.766447,0.5764918,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
15,22,199192.8,139,45,Lightning,Acid,2.275546,0.3938604,0,0.2689414,0,8.5,0.9712704,7.065908,0,3.689414,0,5.034122,0,5.034122,0,0.5,1.684437,-0.2816242,0,0.09966791,-3.171272,-0.9422865,0,0.7310586,0,0.2449187,1.731414,3.186537,3.872345,0.3700706,0,2.5,0,2.5,
16,22,483452.8,94,186,Lightning,Lightning,0,0.2689414,-1.37341,0.2069593,0,8.5,0,6.109887,0,3.689414,0,5.034122,0.5666634,5.465312,0,0.5,-2.554343,-0.6746848,0,0.09966791,0,-0.8807971,0,0.7310586,-1.636622,0.04539108,2.789857,3.647881,-0.2641813,0.1727809,0,2.5,0,2.5,
17,22,172738.2,159,29,Acid,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,-2.183944,3.635001,-2.739255,0.3351877,-3.312595,-0.7230821,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-0.652196,1.712474,
18,22,212371,71,29,Acid,Laser,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,-2.183944,3.635001,-2.739255,0.3351877,-3.312595,-0.7230821,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-0.652196,1.712474,
19,22,273154.6,180,119,Lightning,Lightning,0,0.2689414,-3.045732,0.146611,-1.085344,7.488687,0,6.109887,0,3.689414,-0.4680919,4.698459,-0.689859,4.546146,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0.6813368,0.323156,0,2.514752,0,0.1824255,2.901855,3.369045,0,2.5,
20,22,292978.5,131,78,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,1.991436,3.296592,0,0.1824255,0,2.5,0,2.5,
21,22,155589.5,84,0,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.273445,0.4210752,0,-0.4621171,-0.33801,0.05768466,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,-2.0818,0.1170725,0,2.5,0,2.5,
22,22,195374.6,152,97,Lightning,Fire,0,0.2689414,0,0.2689414,1.146014,9.567099,0,6.109887,0,3.689414,0,5.034122,-5.478062,2.282906,1.859911,0.6141944,-1.130279,-0.5657737,-2.400378,-0.1974207,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0.1935029,0.1897517,1.903466,3.083857,0,2.5,
23,22,175267.3,168,161,Lightning,Lightning,3.353198,0.4596627,-1.754689,0.1917511,0,8.5,-1.788167,4.618688,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
24,22,205494.9,71,14,Lightning,Lightning,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,-1.600162,3.967145,0,5.034122,0,0.5,-2.834725,-0.6933303,-0.6785862,0.01517558,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,1.717958,3.028759,0,2.5,
25,22,125748.3,22,111,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,-2.56692,4.082367,-1.319304,3.091882,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.8895469,0.2081084,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
26,22,326948.8,11,184,Lightning,Fire,0,0.2689414,-1.754689,0.1917511,0,8.5,-1.20619,5.064189,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.8895469,0.2081084,0,-0.8807971,5.094167,0.9066619,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
27,22,223176.4,148,26,Lightning,Fire,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-2.747749,-0.6876419,0,0.09966791,0,-0.8807971,0,0.7310586,-1.456836,0.06779134,0.8911366,2.846823,0,0.1824255,0,2.5,0,2.5,
28,22,185138,133,11,Lightning,Laser,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-0.03663392,-0.4657108,0.8895469,0.2081084,1.077734,-0.8494849,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
29,22,195367.4,172,83,Lightning,Laser,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.045406,0.6197881,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
30,22,314805.7,138,181,Lightning,Player,0,0.2689414,-1.754689,0.1917511,0,8.5,0,6.109887,0,3.689414,-2.150566,3.653176,0,5.034122,-0.8555836,0.446729,-0.03663392,-0.4657108,-2.400378,-0.1974207,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
31,22,186499,23,98,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,2.149331,4.863532,0,5.034122,-2.183944,3.635001,0,0.5,-3.312595,-0.7230821,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,-1.662679,0.7970134,
32,22,306648.7,91,74,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.273445,0.4210752,0,-0.4621171,0,0.09966791,0,-0.8807971,-2.017198,0.6214485,2.79487,0.5365931,0,2.514752,0,0.1824255,-0.1574501,2.450803,0,2.5,
33,22,167247.5,159,150,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.3392705,3.525954,0,5.034122,-2.183944,3.635001,-2.408615,0.3538511,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-3.067653,1.585736,0.9397102,3.595206,
34,22,307846.8,150,173,Lightning,Ice,0,0.2689414,-3.045732,0.146611,-1.085344,7.488687,0,6.109887,0,3.689414,-0.4680919,4.698459,-0.689859,4.546146,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0.6813368,0.323156,0,2.514752,0,0.1824255,2.901855,3.369045,0,2.5,
