Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
31,15,202893.5,26,64,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0.4026233,5.33778,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
32,15,142986.8,175,127,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,1.508112,4.491058,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,2.797888,0.421682,0,-0.8807971,0,0.7310586,0,0.2449187,-3.314978,1.543543,0,0.1824255,0,2.5,0,2.5,
33,15,190450.6,159,134,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0.4026233,5.33778,1.617652,0.5997475,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
34,15,188994.9,110,97,Lightning,Blaster,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-1.201613,3.140971,0,5.034122,0,5.034122,0,0.5,0.9894071,-0.3595109,0.3847844,0.1470248,0,-0.8807971,-0.5823286,0.701493,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,0,2.5,
35,15,193241.2,18,22,Lightning,Player,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-0.8844098,3.277425,0,5.034122,0,5.034122,-0.6088811,0.4620182,0,-0.4621171,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0.7281649,2.726925,-0.7564397,1.597099,
36,15,290370.3,54,35,Lightning,Ice,0,0.2689414,0,0.2689414,-1.191852,7.390833,0,6.109887,0,3.689414,0,5.034122,0.4026233,5.33778,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-1.638315,1.983359,0,0.1824255,0,2.5,0,2.5,
37,15,245435.5,133,52,Lightning,Fire,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,-2.811051,3.311572,0.5024101,5.415102,0.9137258,0.5568608,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,1.969338,3.103281,0,2.5,
38,15,265025.8,166,161,Lightning,Blaster,0,0.2689414,-2.528059,0.1635546,0,8.5,-3.70003,3.41878,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,1.903604,0.4525883,0,2.514752,0,0.1824255,-1.338681,2.085524,0,2.5,
39,15,171093,193,197,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,-2.9638,3.237885,-1.668104,0.3972286,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-3.314978,1.543543,0,0.1824255,0,2.5,0,2.5,
40,15,200275.4,66,127,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,1.508112,4.491058,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-3.314978,1.543543,0,0.1824255,0,2.5,0,2.5,
41,15,241631.6,185,143,Lightning,Player,0,0.2689414,-0.4446842,0.2476527,0,8.5,0.1026271,6.206297,1.564598,4.523215,-1.259984,4.174781,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,1.583837,0.8015419,0,0.2449187,-1.855201,1.920682,0,0.1824255,0,2.5,0,2.5,
42,15,126558.9,72,34,Lightning,Laser,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,1.508112,4.491058,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
43,15,183162.8,57,62,Lightning,Player,-0.877085,0.2280647,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,2.120119,0.4738433,0,2.514752,0,0.1824255,-1.136729,2.147144,0,2.5,
44,15,204519.1,105,44,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0.6229485,-0.8634521,0,0.7310586,-3.478427,-0.1827279,-3.314978,1.543543,0,0.1824255,1.314919,2.907252,4.194771,4.925748,
45,15,161860.9,20,35,Lightning,Ice,0,0.2689414,0,0.2689414,-1.191852,7.390833,0,6.109887,0,3.689414,0,5.034122,0.4026233,5.33778,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-1.638315,1.983359,0,0.1824255,1.969338,3.103281,0,2.5,
46,15,209310.7,37,102,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,-3.142616,-0.2847347,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-1.338681,2.085524,0.6111376,3.241001,
47,15,257679.7,144,134,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0.4026233,5.33778,1.617652,0.5997475,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
48,15,246916.6,115,174,Lightning,Player,0,0.2689414,-0.973492,0.2238494,-0.470004,8.059877,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-3.722697,-0.7466481,-2.831784,-0.2486497,0,-0.8807971,0,0.7310586,1.421123,0.4033475,0,2.514752,0,0.1824255,0,2.5,0,2.5,
49,15,196587.5,2,161,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,-0.3083496,0.20836,0,2.514752,0,0.1824255,-1.338681,2.085524,0.6111376,3.241001,
50,15,207557.8,129,86,Lightning,Player,3.187953,0.4494207,0,0.2689414,2.08984,10.41584,0,6.109887,0,3.689414,0.0750165,5.08967,-0.1831817,4.900499,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,-0.2699918,0.2129419,0,2.514752,3.365034,0.3410224,0,2.5,-0.5849662,1.788953,
51,15,278782.3,125,124,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,1.670086,4.583625,0.3745269,5.316154,0,5.034122,0,0.5,0,-0.4621171,-2.77397,-0.2418577,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
52,15,161853.2,36,147,Lightning,Ice,-0.877085,0.2280647,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,2.120119,0.4738433,0,2.514752,0,0.1824255,-1.136729,2.147144,0,2.5,
53,15,159862.9,59,89,Lightning,Laser,0.137301,0.2757435,0,0.2689414,0,8.5,0,6.109887,3.529281,5.70614,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
54,15,218386.7,66,159,Fire,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0.1006095,-0.4521694,0,0.09966791,-0.6046394,-0.8957771,0,0.7310586,0,0.2449187,0,2.514752,-1.99686,0.1192854,0,2.5,0,2.5,
55,15,253040.6,20,109,Lightning,Blaster,-0.877085,0.2280647,0,0.2689414,2.819277,11.03883,0.4243009,6.515711,-4.430426,2.083597,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,2.120119,0.4738433,0,2.514752,0,0.1824255,-1.136729,2.147144,0,2.5,
56,15,284292.4,80,154,Lightning,Laser,0,0.2689414,0,0.2689414,-1.191852,7.390833,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-1.638315,1.983359,-1.173252,0.142667,0,2.5,0,2.5,
57,15,136059.2,16,197,Acid,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,-2.9638,3.237885,-1.668104,0.3972286,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-3.314978,1.543543,0,0.1824255,0,2.5,0,2.5,
58,15,256306.9,160,128,Lightning,Acid,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-2.489804,2.648672,0,5.034122,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-1.075721,2.165848,-1.123841,1.226498,
59,15,202701.6,104,95,Lightning,Lightning,-0.877085,0.2280647,0,0.2689414,0,8.5,0,6.109887,0,3.689414,3.328332,7.871787,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,-3.279805,0.08948404,-1.136729,2.147144,0,2.5,
60,15,210735.7,111,98,Lightning,Fire,0,0.2689414,-0.4446842,0.2476527,0,8.5,0,6.109887,0.9731328,4.193595,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,1.583837,0.8015419,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
61,15,283499.9,17,119,Lightning,Acid,0,0.2689414,0,0.2689414,1.673387,10.04631,-0.1890433,5.935278,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.09786639,0.726221,0,0.2449187,0,2.514752,1.648849,0.2520351,0,2.5,0.6316452,3.264312,
62,15,194858,16,40,Lightning,Acid,0,0.2689414,2.167872,0.3874528,0,8.5,0,6.109887,0,3.689414,0,5.034122,-2.67582,3.378454,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,1.121775,2.937568,0,0.1824255,0,2.5,0,2.5,
63,15,172251.1,79,53,Lightning,Acid,-0.877085,0.2280647,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,2.120119,0.4738433,-2.559332,1.729218,0,0.1824255,0,2.5,0,2.5,
64,15,198129.5,193,67,Lightning,Ice,-0.877085,0.2280647,0,0.2689414,-1.594412,7.024721,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,2.120119,0.4738433,0,2.514752,0,0.1824255,-1.136729,2.147144,0,2.5,
65,15,262991.2,97,44,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0.9894071,-0.3595109,0,0.09966791,0.6229485,-0.8634521,0,0.7310586,-3.478427,-0.1827279,-3.314978,1.543543,0,0.1824255,1.314919,2.907252,4.194771,4.925748,
66,15,272905,137,131,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,-3.142616,-0.2847347,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-1.338681,2.085524,0.6111376,3.241001,
67,15,244874.8,178,180,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0.3104511,3.844717,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,-3.2758,-0.2999595,-0.5533351,-0.8945736,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
68,15,238342.3,149,88,Lightning,Laser,0,0.2689414,0,0.2689414,-1.594412,7.024721,0.00609585,6.115582,0,3.689414,0,5.034122,0.5024101,5.415102,0,0.5,0,-0.4621171,0.03037542,0.1034257,0,-0.8807971,0,0.7310586,1.162952,0.3759794,0,2.514752,0,0.1824255,2.641456,3.29671,0,2.5,
69,15,224717.6,27,64,Lightning,Ice,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0.4026233,5.33778,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
70,15,213261.1,67,110,Lightning,Blaster,0,0.2689414,0,0.2689414,-0.470004,8.059877,2.724282,8.997797,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-1.267683,0.6644256,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
71,15,302657.6,57,63,Lightning,Blaster,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0.3104511,3.844717,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,-3.2758,-0.2999595,-0.5533351,-0.8945736,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0.8049195,2.750692,0,2.5,
72,15,197167.8,121,23,Ice,Acid,-0.8003595,0.2314592,-0.4446842,0.2476527,0,8.5,0.1026271,6.206297,0,3.689414,-1.259984,4.174781,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0.9814445,-0.8525369,1.312425,0.7905272,0,0.2449187,-1.855201,1.920682,0,0.1824255,0,2.5,-1.123841,1.226498,
73,15,161592.9,165,17,Lightning,Fire,0,0.2689414,0,0.2689414,0,8.5,-0.1890433,5.935278,0,3.689414,0,5.034122,0,5.034122,-3.698253,0.284029,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,1.648849,0.2520351,0,2.5,0,2.5,
74,15,209228.3,141,71,Lightning,Lightning,-0.8014585,0.2314104,-0.8874202,0.2276102,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,-1.955431,-0.923357,-0.07324334,0.7274433,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,0.684904,3.324162,
75,15,222872.5,78,136,Lightning,Player,0,0.2689414,-1.855808,0.1878636,0,8.5,-0.1890433,5.935278,0,3.689414,0,5.034122,0,5.034122,-0.775519,0.4516813,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.09786639,0.726221,0,0.2449187,0,2.514752,0.1226842,0.1870446,0,2.5,0,2.5,
76,15,370122.8,107,148,Lightning,Player,-2.071052,0.1797912,-1.304188,0.209814,0,8.5,0,6.109887,0,3.689414,2.504461,7.11404,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
77,15,263072.2,181,189,Lightning,Lightning,0,0.2689414,0,0.2689414,0,8.5,2.266078,8.472614,0.031766,3.705057,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.3847844,0.1470248,0,-0.8807971,0,0.7310586,-1.389866,0.07611918,-0.3362248,2.397292,0,0.1824255,-0.8688756,2.229539,0,2.5,
78,15,220584.4,61,38,Lightning,Acid,0,0.2689414,0,0.2689414,-1.594412,7.024721,0.00609585,6.115582,0,3.689414,0,5.034122,0.7581837,5.616906,0,0.5,0,-0.4621171,0.03037542,0.1034257,0,-0.8807971,0,0.7310586,1.162952,0.3759794,0,2.514752,0,0.1824255,2.641456,3.29671,0,2.5,
79,15,237437.7,127,167,Lightning,Acid,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-0.8844098,3.277425,0,5.034122,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,-1.123841,1.226498,
80,15,206139.2,162,82,Lightning,Fire,0,0.2689414,-0.4446842,0.2476527,0,8.5,0,6.109887,0.9731328,4.193595,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,1.583837,0.8015419,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
81,15,226395.9,33,198,Lightning,Ice,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,2.020993,4.787748,0,5.034122,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,-1.123841,1.226498,
82,15,244584,107,106,Lightning,Player,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-0.8844098,3.277425,0.0750165,5.08967,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-4.016307,-0.3816917,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,-1.123841,1.226498,
83,15,156842.7,114,44,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,1.851236,-0.823056,0,0.7310586,-3.478427,-0.1827279,-3.314978,1.543543,0,0.1824255,1.314919,2.907252,4.194771,4.925748,
84,15,232868.8,108,16,Lightning,Acid,0,0.2689414,0,0.2689414,-1.594412,7.024721,0,6.109887,0,3.689414,0.3745269,5.316154,0,5.034122,0,0.5,0,-0.4621171,-5.675763,-0.5437542,2.989304,-0.7777624,0,0.7310586,-0.4393131,0.1926481,0,2.514752,1.648849,0.2520351,0,2.5,0,2.5,
85,15,292614.8,62,69,Lightning,Acid,0,0.2689414,0,0.2689414,0.7132905,9.166943,0,6.109887,0,3.689414,0.2429245,5.215721,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
86,15,323939,197,158,Lightning,Fire,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-0.8844098,3.277425,-1.505991,4.023581,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,-1.123841,1.226498,
87,15,230165.9,144,146,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0.4026233,5.33778,-0.4866892,0.4696194,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
88,15,212714.5,68,136,Lightning,Acid,0,0.2689414,-1.855808,0.1878636,-3.717811,5.245536,-0.1890433,5.935278,0.5357887,3.960763,0,5.034122,0,5.034122,-0.775519,0.4516813,0,-0.4621171,-2.972632,-0.2650935,0,-0.8807971,-0.09786639,0.726221,0,0.2449187,0,2.514752,0.1226842,0.1870446,0,2.5,0,2.5,
89,15,225404,58,157,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,1.651483,6.359407,0,0.5,-1.047299,-0.5586802,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-0.5613877,2.32106,0,0.1824255,0,2.5,0,2.5,
90,15,184766.1,163,42,Lightning,Player,0,0.2689414,0,0.2689414,1.915699,10.26241,0,6.109887,0,3.689414,0,5.034122,0,5.034122,1.104161,0.5685751,0,-0.4621171,0,0.09966791,0,-0.8807971,1.583837,0.8015419,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
91,15,185127.1,73,97,Acid,Fire,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-1.201613,3.140971,0,5.034122,0,5.034122,0,0.5,0.9894071,-0.3595109,0.3847844,0.1470248,0,-0.8807971,-0.5823286,0.701493,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,0,2.5,
92,15,185292.8,33,190,Lightning,Ice,0.1050711,0.2741372,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0.0750165,5.08967,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,0.8649166,0.7713993,0,0.2449187,0,2.514752,0,0.1824255,-0.7783607,2.257527,-0.5849662,1.788953,
93,15,162391.7,133,47,Lightning,Fire,0,0.2689414,-0.7107684,0.2354674,2.819277,11.03883,0,6.109887,0,3.689414,-2.811051,3.311572,0.5024101,5.415102,0.9137258,0.5568608,0,-0.4621171,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,1.969338,3.103281,0,2.5,
94,15,169127.6,73,13,Acid,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,5.444857,9.840014,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,-5.204051,-0.9644635,0,0.7310586,0,0.2449187,0,2.514752,-1.051199,0.1464401,0.01897782,2.50593,0,2.5,
95,15,222677.6,141,145,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,0,5.034122,-1.011828,0.4370958,0,-0.4621171,0,0.09966791,0,-0.8807971,2.083174,0.8206553,-0.3083496,0.20836,0,2.514752,0,0.1824255,-1.338681,2.085524,2.947214,4.750659,
96,15,257755.9,2,171,Lightning,Acid,0,0.2689414,0,0.2689414,-1.191852,7.390833,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,1.87017,0.8126835,0,0.2449187,-1.638315,1.983359,0,0.1824255,0,2.5,0,2.5,
97,15,215237,115,192,Lightning,Lightning,0,0.2689414,0,0.2689414,-1.594412,7.024721,0,6.109887,0,3.689414,0,5.034122,0.5024101,5.415102,0,0.5,0,-0.4621171,0.7716041,0.1939617,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,2.641456,3.29671,0,2.5,
98,15,250670,71,21,Lightning,Acid,0,0.2689414,0,0.2689414,5.113377,12.73252,0,6.109887,-0.8844098,3.277425,0,5.034122,0,5.034122,-0.6088811,0.4620182,0.7180253,-0.3886822,-3.243976,-0.296335,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,-0.8688756,2.229539,-0.5849662,1.788953,
99,15,203691.5,95,177,Lightning,Player,0,0.2689414,-2.560489,0.1624484,0,8.5,0,6.109887,-0.8820736,3.278453,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.272379,0.7174617,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
100,15,188052.5,3,156,Lightning,Player,2.266503,0.3933209,0,0.2689414,0,8.5,0,6.109887,0.031766,3.705057,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.3847844,0.1470248,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,5.133835,3.91519,0,2.5,
101,15,230284.4,196,38,Lightning,Ice,0,0.2689414,0,0.2689414,-1.594412,7.024721,0.00609585,6.115582,0,3.689414,0,5.034122,0.7581837,5.616906,0,0.5,0,-0.4621171,0.03037542,0.1034257,0,-0.8807971,0,0.7310586,1.162952,0.3759794,0,2.514752,0,0.1824255,2.641456,3.29671,0,2.5,
102,15,131553.6,14,81,Acid,Player,0,0.2689414,1.477609,0.347375,0,8.5,0,6.109887,0.031766,3.705057,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0.3847844,0.1470248,0,-0.8807971,0,0.7310586,-1.389866,0.07611918,0,2.514752,0,0.1824255,-0.8688756,2.229539,0,2.5,
103,15,166198.9,74,179,Lightning,Fire,0,0.2689414,0,0.2689414,-0.470004,8.059877,0,6.109887,0,3.689414,0,5.034122,5.43879,9.834508,0,0.5,0,-0.4621171,0,0.09966791,-2.504151,-0.9325187,-1.267683,0.6644256,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
104,15,177770.1,93,172,Lightning,Acid,0.7540969,0.3075761,0,0.2689414,2.913877,11.11704,-2.707388,3.992755,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,0,0.09966791,-0.274075,-0.8878055,0,0.7310586,0,0.2449187,0,2.514752,-1.022427,0.1473414,-1.796706,1.947783,0,2.5,
105,15,230889.5,75,162,Lightning,Ice,0,0.2689414,0,0.2689414,-0.470004,8.059877,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,0,-0.4621171,2.761914,0.4179778,0,-0.8807971,-1.267683,0.6644256,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,0,2.5,
106,15,276562.5,159,157,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,0,5.034122,1.651483,6.359407,0,0.5,-1.047299,-0.5586802,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-0.5613877,2.32106,0,0.1824255,0,2.5,0,2.5,
107,15,308331.3,41,57,Lightning,Player,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,-2.300649,3.572226,0,5.034122,0,0.5,0,-0.4621171,-0.07753036,0.09006393,0,-0.8807971,0,0.7310586,-1.430645,0.07104945,0,2.514752,0,0.1824255,0,2.5,0,2.5,
108,15,231195.5,104,138,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,0,3.689414,-2.811051,3.311572,0.5024101,5.415102,0.9137258,0.5568608,0.1006095,-0.4521694,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,0,2.514752,0,0.1824255,1.969338,3.103281,0,2.5,
109,15,188113.9,174,132,Lightning,Ice,0,0.2689414,0,0.2689414,0.1646425,8.654331,0,6.109887,0,3.689414,0,5.034122,0,5.034122,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-1.638315,1.983359,0,0.1824255,0,2.5,0,2.5,
110,15,161985.3,53,35,Lightning,Ice,0,0.2689414,0,0.2689414,-1.191852,7.390833,0,6.109887,0,3.689414,0,5.034122,0.4026233,5.33778,0,0.5,-3.722697,-0.7466481,0,0.09966791,0,-0.8807971,0,0.7310586,0,0.2449187,-1.638315,1.983359,0,0.1824255,0,2.5,0,2.5,
111,15,219021.3,23,134,Lightning,Acid,0,0.2689414,0,0.2689414,0,8.5,0,6.109887,-0.6781679,3.369378,0.0750165,5.08967,0,5.034122,1.617652,0.5997475,0,-0.4621171,0,0.09966791,0,-0.8807971,-0.430199,0.7093955,0,0.2449187,0,2.514752,0,0.1824255,0,2.5,-0.5849662,1.788953,
